Exercício: 2014
Escopo: Municípios do Estado - CE
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.1.9.00.00.00 - Multas de Outras Origens";"siconfi-cor_RO1.9.1.9.00.00.00";239139,94
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";"siconfi-cor_RO1.9.2.0.00.00.00";871671,36
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";"siconfi-cor_RO1.9.2.2.00.00.00";871671,36
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";"siconfi-cor_RO1.9.2.2.99.00.00";871671,36
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.3.0.00.00.00 - Receita da Dívida Ativa";"siconfi-cor_RO1.9.3.0.00.00.00";231327,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.3.1.00.00.00 - Receita da Dívida Ativa Tributária";"siconfi-cor_RO1.9.3.1.00.00.00";231327,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";"siconfi-cor_RO1.9.9.0.00.00.00";1414696,47
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";"siconfi-cor_RO2.0.0.0.00.00.00";3697463,08
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";"siconfi-cor_RO2.4.0.0.00.00.00";3697463,08
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO2.4.2.0.00.00.00";211293,1
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO2.4.2.1.00.00.00";211293,1
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO2.4.2.1.01.00.00";211293,1
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";"siconfi-cor_RO2.4.7.0.00.00.00";3486169,98
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";"siconfi-cor_RO2.4.7.1.00.00.00";3326238,03
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.7.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação";"siconfi-cor_RO2.4.7.1.02.00.00";2315690,93
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.7.1.99.00.00 - Outras Transferências de Convênios da União";"siconfi-cor_RO2.4.7.1.99.00.00";1010547,1
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.7.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades";"siconfi-cor_RO2.4.7.2.00.00.00";159931,95
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"2.4.7.2.99.00.00 - Outras Transferências de Convênios dos Estados";"siconfi-cor_RO2.4.7.2.99.00.00";159931,95
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"7.0.0.0.00.00.00 - Receitas Correntes Intraorçamentárias";"siconfi-cor_RI7.0.0.0.00.00.00";2845680,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"7.2.0.0.00.00.00 - Receitas de Contribuições Intraorçamentárias";"siconfi-cor_RI7.2.0.0.00.00.00";2845680,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"7.2.1.0.00.00.00 - Contribuições Sociais Intraorçamentárias";"siconfi-cor_RI7.2.1.0.00.00.00";2845680,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"7.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público Intraorçamentárias";"siconfi-cor_RI7.2.1.0.29.00.00";2845680,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Receitas Brutas Realizadas";"7.2.1.0.29.01.00 - Contribuição Patronal de Servidor Ativo Civil para o Regime Próprio Intraorçamentária";"siconfi-cor_RI7.2.1.0.29.01.00";2845680,31
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"Total Receitas";"siconfi-cor_TotalReceitas";11506238,34
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";11506238,34
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.0.0.00.00.00 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.00.00";11506238,34
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO1.7.2.0.00.00.00";11506238,34
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO1.7.2.1.00.00.00";5974266,66
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO1.7.2.1.01.00.00";5955583,74
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";"siconfi-cor_RO1.7.2.1.01.02.00";5953330,14
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";"siconfi-cor_RO1.7.2.1.01.05.00";2253,6
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";"siconfi-cor_RO1.7.2.1.36.00.00";18682,92
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.2.00.00.00 - Transferências dos Estados";"siconfi-cor_RO1.7.2.2.00.00.00";5531971,68
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";"siconfi-cor_RO1.7.2.2.01.00.00";5531971,68
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.2.01.01.00";5342076,54
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.2.01.02.00";171997,96
Prefeitura Municipal de Pacatuba - CE;2309706;CE;79077;"Deduções - Transferências Constitucionais";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";"siconfi-cor_RO1.7.2.2.01.04.00";17897,18
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"Total Receitas";"siconfi-cor_TotalReceitas";26193457,37
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";25228730,59
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";"siconfi-cor_RO1.1.0.0.00.00.00";835971,36
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";"siconfi-cor_RO1.1.1.0.00.00.00";821467,87
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";"siconfi-cor_RO1.1.1.2.00.00.00";583737,18
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";"siconfi-cor_RO1.1.1.2.02.00.00";1639,92
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";"siconfi-cor_RO1.1.1.2.04.00.00";574477,26
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";"siconfi-cor_RO1.1.1.2.04.31.00";493016,09
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos";"siconfi-cor_RO1.1.1.2.04.34.00";81461,17
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";"siconfi-cor_RO1.1.1.2.08.00.00";7620,00
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";"siconfi-cor_RO1.1.1.3.00.00.00";237730,69
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";"siconfi-cor_RO1.1.1.3.05.00.00";237730,69
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";"siconfi-cor_RO1.1.2.0.00.00.00";14503,49
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";"siconfi-cor_RO1.1.2.1.00.00.00";14503,49
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";"siconfi-cor_RO1.2.0.0.00.00.00";65536,22
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";"siconfi-cor_RO1.2.3.0.00.00.00";65536,22
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.3.0.0.00.00.00 - Receita Patrimonial";"siconfi-cor_RO1.3.0.0.00.00.00";74700,5
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.3.2.0.00.00.00 - Receitas de Valores Mobiliários";"siconfi-cor_RO1.3.2.0.00.00.00";74700,5
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários";"siconfi-cor_RO1.3.2.5.00.00.00";74700,5
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.0.0.00.00.00 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.00.00";24217686,12
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO1.7.2.0.00.00.00";24136119,97
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO1.7.2.1.00.00.00";13164943,56
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO1.7.2.1.01.00.00";9567061,71
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";"siconfi-cor_RO1.7.2.1.01.02.00";9565219,32
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";"siconfi-cor_RO1.7.2.1.01.05.00";1842,39
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.22.00.00 - Transferências da Compensação Financeira pela Exploração de Recursos Naturais";"siconfi-cor_RO1.7.2.1.22.00.00";165379,65
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.22.30.00 - Cota-Parte Royalties ¿ Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89";"siconfi-cor_RO1.7.2.1.22.30.00";22571,31
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.22.70.00 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";"siconfi-cor_RO1.7.2.1.22.70.00";142808,34
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.33.00.00 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo";"siconfi-cor_RO1.7.2.1.33.00.00";2028008,48
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.34.00.00 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";"siconfi-cor_RO1.7.2.1.34.00.00";253619,16
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.35.00.00 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";"siconfi-cor_RO1.7.2.1.35.00.00";944559,34
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";"siconfi-cor_RO1.7.2.1.36.00.00";16656,31
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.1.99.00.00 - Outras Transferências da União";"siconfi-cor_RO1.7.2.1.99.00.00";189658,91
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.2.00.00.00 - Transferências dos Estados";"siconfi-cor_RO1.7.2.2.00.00.00";5268799,84
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";"siconfi-cor_RO1.7.2.2.01.00.00";5268799,84
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.2.01.01.00";5123945,41
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.2.01.02.00";125401,23
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";"siconfi-cor_RO1.7.2.2.01.04.00";17413,72
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.2.01.13.00 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";"siconfi-cor_RO1.7.2.2.01.13.00";2039,48
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.4.00.00.00 - Transferências Multigovernamentais";"siconfi-cor_RO1.7.2.4.00.00.00";5702376,57
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.4.01.00.00 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";"siconfi-cor_RO1.7.2.4.01.00.00";4797926,38
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.2.4.02.00.00 - Transferências de Recursos da Complementação ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério - FUNDEB";"siconfi-cor_RO1.7.2.4.02.00.00";904450,19
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.6.0.00.00.00 - Transferências de Convênios";"siconfi-cor_RO1.7.6.0.00.00.00";81566,15
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.6.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de Suas Entidades";"siconfi-cor_RO1.7.6.2.00.00.00";81566,15
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.6.2.01.00.00 - Transferências de Convênios dos Estados para o Sistema Único de Saúde - SUS";"siconfi-cor_RO1.7.6.2.01.00.00";45000,00
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.7.6.2.99.00.00 - Outras Transferências de Convênios dos Estados";"siconfi-cor_RO1.7.6.2.99.00.00";36566,15
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.0.0.00.00.00 - Outras Receitas Correntes";"siconfi-cor_RO1.9.0.0.00.00.00";34836,39
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.1.0.00.00.00 - Multas e Juros de Mora";"siconfi-cor_RO1.9.1.0.00.00.00";319,23
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.1.9.00.00.00 - Multas de Outras Origens";"siconfi-cor_RO1.9.1.9.00.00.00";319,23
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.2.0.00.00.00 - Indenizações e Restituições";"siconfi-cor_RO1.9.2.0.00.00.00";34512,16
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.2.2.00.00.00 - Restituições";"siconfi-cor_RO1.9.2.2.00.00.00";34512,16
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.2.2.99.00.00 - Outras Restituições";"siconfi-cor_RO1.9.2.2.99.00.00";34512,16
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"1.9.9.0.00.00.00 - Receitas Diversas";"siconfi-cor_RO1.9.9.0.00.00.00";5,00
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.0.0.0.00.00.00 - Receitas de Capital";"siconfi-cor_RO2.0.0.0.00.00.00";964726,78
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.4.0.0.00.00.00 - Transferências de Capital";"siconfi-cor_RO2.4.0.0.00.00.00";964726,78
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.4.7.0.00.00.00 - Transferências de Convênios";"siconfi-cor_RO2.4.7.0.00.00.00";964726,78
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.4.7.1.00.00.00 - Transferências de Convênios da União e de suas Entidades";"siconfi-cor_RO2.4.7.1.00.00.00";461540,52
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.4.7.1.02.00.00 - Transferências de Convênios da União Destinadas a Programas de Educação";"siconfi-cor_RO2.4.7.1.02.00.00";461540,52
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.4.7.2.00.00.00 - Transferências de Convênios dos Estados e do Distrito Federal e de suas Entidades";"siconfi-cor_RO2.4.7.2.00.00.00";503186,26
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Receitas Brutas Realizadas";"2.4.7.2.99.00.00 - Outras Transferências de Convênios dos Estados";"siconfi-cor_RO2.4.7.2.99.00.00";503186,26
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"Total Receitas";"siconfi-cor_TotalReceitas";2889894,1
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";2889894,1
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.0.0.00.00.00 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.00.00";2889894,1
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.0.00.00.00 - Transferências Intergovernamentais";"siconfi-cor_RO1.7.2.0.00.00.00";2889894,1
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.1.00.00.00 - Transferências da União";"siconfi-cor_RO1.7.2.1.00.00.00";1835493,34
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.1.01.00.00 - Participação na Receita da União";"siconfi-cor_RO1.7.2.1.01.00.00";1832162,1
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.1.01.02.00 - Cota-Parte do Fundo de Participação dos Municípios ¿ FPM";"siconfi-cor_RO1.7.2.1.01.02.00";1831793,67
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.1.01.05.00 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural ¿ ITR";"siconfi-cor_RO1.7.2.1.01.05.00";368,43
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.1.36.00.00 - Transferências Financeiras do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";"siconfi-cor_RO1.7.2.1.36.00.00";3331,24
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.2.00.00.00 - Transferências dos Estados";"siconfi-cor_RO1.7.2.2.00.00.00";1054400,76
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.2.01.00.00 - Participação na Receita dos Estados";"siconfi-cor_RO1.7.2.2.01.00.00";1054400,76
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.2.01.01.00 - Cota-Parte do ICMS";"siconfi-cor_RO1.7.2.2.01.01.00";1024788,82
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.2.01.02.00 - Cota-Parte do IPVA";"siconfi-cor_RO1.7.2.2.01.02.00";26130,8
Prefeitura Municipal de Potengi - CE;2311207;CE;10722;"Deduções - FUNDEB";"1.7.2.2.01.04.00 - Cota-Parte do IPI sobre Exportação";"siconfi-cor_RO1.7.2.2.01.04.00";3481,14
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"Total Receitas";"siconfi-cor_TotalReceitas";28186142,3
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.0.0.0.00.00.00 - Receitas Correntes";"siconfi-cor_RO1.0.0.0.00.00.00";26084573,63
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.0.0.00.00.00 - Receita Tributária";"siconfi-cor_RO1.1.0.0.00.00.00";799869,52
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.0.00.00.00 - Impostos";"siconfi-cor_RO1.1.1.0.00.00.00";795758,21
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda";"siconfi-cor_RO1.1.1.2.00.00.00";332201,08
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU";"siconfi-cor_RO1.1.1.2.02.00.00";13403,06
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR";"siconfi-cor_RO1.1.1.2.04.00.00";314631,46
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho";"siconfi-cor_RO1.1.1.2.04.31.00";293920,08
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.2.04.34.00 - Retido nas Fontes - Outros Rendimentos";"siconfi-cor_RO1.1.1.2.04.34.00";20711,38
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.2.08.00.00 - Imposto sobre Transmissão "Inter Vivos" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI";"siconfi-cor_RO1.1.1.2.08.00.00";4166,56
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação";"siconfi-cor_RO1.1.1.3.00.00.00";463557,13
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN";"siconfi-cor_RO1.1.1.3.05.00.00";463557,13
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.2.0.00.00.00 - Taxas";"siconfi-cor_RO1.1.2.0.00.00.00";4111,31
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia";"siconfi-cor_RO1.1.2.1.00.00.00";4111,31
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.2.0.0.00.00.00 - Receitas de Contribuições";"siconfi-cor_RO1.2.0.0.00.00.00";115388,79
Prefeitura Municipal de Milhã - CE;2308351;CE;13188;"Receitas Brutas Realizadas";"1.2.3.0.00.00.00 - Contribuição para Custeio do Serviço de Iluminação Pública";"siconfi-cor_RO1.2.3.0.00.00.00";115388,79
